Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.6176775752136618,8.397993889916078,0.8898085060727614,0.16930861527489677,-0.7915970970744484,1.8725735784328084
0.170099288547258,8.629107661829309,2.4148789050225425,1.1581548118790679,1.2566821988199253,0.3999753622691058
3.4707143395338775,8.113395357763235,-7.017621672986623,2.9490500139995977,2.0858184933751156,-4.686094641875961
-2.5582168100288722,10.550102905849974,4.351452829677045,3.184450890666686,-2.5179321064299316,-0.20541358083333883
5.336161232863859,8.234177777489604,2.9591090955856583,5.854119701041912,0.2732855953311417,-4.130244473144462
-1.184325954365723,9.36199647510991,1.9992596608376747,-0.5559986487119013,0.26299741666329224,4.513122694702766
-1.5498820897270176,8.919343362588698,2.7412930276120404,1.0198638842278567,-0.9724490880662302,0.31326249671261464
-0.30795072215675456,9.739727395491363,2.0907033829040578,-4.992141683585693,-0.23466072101984636,2.0324426199514627
0.38489702902846235,7.668531899284082,3.3835570318746724,-0.6659477129512208,0.08659519190140214,1.4406659887738882
2.8004244010694146,10.189323556563483,3.086331978390224,-0.6186858931239929,1.4230169497534333,-0.13069645949813424
-3.568062467093403,10.889677994270007,2.988445349356873,1.2227557063195764,3.8436569350868126,1.1054354513555031
0.5711494736201925,7.428953561187849,0.26176071501402465,1.1198022192491095,0.12573738236340698,2.1290378192326855
9.16758961242158,12.491190001818582,2.8580397994085245,3.2430767478859663,-0.2327083619651109,2.1491068650845486
1.9346751006658254,10.402385224678707,3.509097074286627,-1.5105539987789203,0.386005367084144,1.820247549177978e-05
0.27140449180384807,13.946908195761589,3.2148491983142122,-1.0592879384459695,0.607065199850394,1.8767244761366655
0.10568289457725243,10.071830144385693,0.07347505133122355,-0.005804069903706891,0.06395963866133941,0.008074612771651248
-0.8276994267717289,9.741157735692047,3.363392517196356,0.09754452192557117,0.7967286547472383,-0.07619894197129617
0.005670118302416722,9.711887768749403,-0.04498932677975576,-0.002765007230358672,0.0010139006461241844,0.0032138000722074477
3.1816355436821553,8.816490811983282,2.133188947163474,-0.3010559824594574,1.959556393460384,0.3463370706704506
0.16838935993262316,10.618582981720158,1.3205926583354608,0.4205121844068421,0.8783901350333165,-0.09925090478601417
1.583597614662963,5.280852014817587,3.275967069367593,-0.9557398037640499,0.6161536307397112,1.820153694987118
2.7696989467654793,9.901644802552116,-3.9460138116505306,3.767528067715694,2.3394198010399414,2.8580187497368152
4.109402094920747,7.408662761250369,5.021722860526433,1.8241669033191172,1.733545589255774,0.12899978951317603
0.988386490157883,8.47808840458003,2.264318381607622,1.3095125431935961,0.8515861482615952,0.24225765738112992
-5.361289208056228,5.4411804520204194,3.8392775910405548,2.690806091859725,4.184705249791939,1.7753148086460429
-3.657424253396929,11.45012198828282,9.401507184196223,2.7868863214678283,2.461444351935592,-1.486310883114145
2.3465210441041,14.735509504686517,3.3920148590446892,-0.30760121024102083,1.8665810184407796,3.1270027131245497
0.7421376416499397,6.279678939927763,1.6558023943115656,0.08463449430224451,1.167713655800178,1.4659748916427717
-6.476442131836584,10.653686624259876,3.732202103829783,1.8031795828735344,0.4021632327389826,1.3893896993476054
2.2720790233011634,9.578333452121583,4.292338841742368,0.27966427795893634,0.7722638524513178,1.6458623594654456
3.0742180741846363,8.989747019266561,3.4146748509954,0.18680779254508056,-0.38343324565360637,2.328443426597367
1.3160394685272998,9.642243650033064,4.030992045058932,0.6988506488546918,-0.6566676053922147,1.6900862202316602
0.035206566594515196,8.57911909236814,3.1041857261295416,2.8762159871941657,0.27412470606490147,0.9075353101503523
1.6675908155740988,13.944847062818829,6.084942354729234,-0.49895123525493457,1.8680845364460805,-6.206181447727319
1.3506717307531733,7.01049362474196,9.87635684142342,3.7811103002033395,0.4806806894160973,-2.62986403176318
-0.22231074855327299,9.844405729280979,1.108818029991502,0.3180626766434108,0.05575786765417917,1.1530346549532673
1.3971605870885995,10.240708635696798,5.802646041167938,1.2741062971646495,2.3698108467819052,1.979032844039094
-0.5161920536480448,8.263853289735868,2.0659038857488237,0.3688659890670151,1.7958807027908361,2.212445182046819
-0.6910630015871154,15.264604269535198,3.1189542266546484,4.334834377183051,2.670882356601131,0.37012371929538834
1.153399952793895,9.944138995859902,1.1228849524876308,0.14479155532317253,0.20495309208926737,0.12653427591966707
-0.9581395910025181,11.862091796913763,0.8703402429032308,2.4481829495251333,0.3823033560589007,1.9187075740351978
-2.7051863622417507,9.728376907224735,2.152990379496244,0.0012504458384914319,1.6206499477673388,-0.5791098224482565
3.5908295017520855,14.676871521665815,4.342426098950411,-2.717398659091674,3.9278773312613535,2.161363510766394
-2.2121349803385035,9.112890732474874,0.2924027387959165,1.8283895697330073,2.7477184433374413,2.5066349724336785
-1.846230471772477,12.103472588965865,-0.24576539806818687,4.71631350887529,1.3512557298583778,4.929707648846133
-1.368146818026926,9.488766858211306,1.014371519203109,0.09777260781311689,0.8230715389080232,0.9238752842275189
-0.7671477975969225,9.765867896268393,0.6401626560307134,1.9625916147088673,-0.7063613318439044,1.679435267433188
0.1466201236419534,9.438869685189855,3.225159594549905,0.2210544534629107,-0.9630822064547044,-0.6139882699972039
-1.3861387779458116,11.934503079949522,2.1279706827303237,1.5073196475507638,0.4869091435767745,1.5195761576981057
-2.5868271526795876,9.49160271275345,3.2668706643174,0.8959090063974422,0.5910232236415265,-0.885282022718352
2.5242160698401968,7.779187139543738,2.0478222086389817,0.21704424264027167,0.780037498841341,0.1114210959365024
-3.8415277286665335,10.583286683693524,0.6009138408474985,7.9853494238539735,-2.0907967689981284,-2.6443301553191656
-7.488308363706943,5.022876033059493,5.11174881842735,2.3038547327051226,3.313559539722778,0.3713498247185809
-2.603720682599516,10.393538081442875,0.6591929463252146,-0.34368983382563056,0.010697281468287856,-0.5118318744813812
5.866275030627904,7.783554776472624,9.273515970446212,-3.9825254676256696,2.435417379226942,0.04494072403283278
2.1881490366681953,9.86966630852744,1.6201968339388884,-0.024047799032016925,1.2168954078104086,0.1747958055835218
-0.5341508434711913,12.071978345689915,1.4299769621503386,1.8139712786198454,0.2979531460266932,1.0550158944728136
0.45504226777158596,6.436743379693638,4.279689690815486,1.1519385955178256,0.44425779870102894,0.04381135741268305
1.404355902989524,12.244712346369482,2.560735147039062,5.336124070475772,4.487274322863305,0.9037865066691599
1.3747938246312028,9.867356721441933,1.687985172476567,-0.6013605767204269,-0.5253709664116595,0.4055973979802523
-0.374346641417364,14.351400256795941,3.0977963229610226,0.7686126698180842,2.338625711273955,0.5558694988523922
-1.0736991486325875,6.548228501651643,3.80388256351779,0.6193738669829978,-0.8916701181064826,0.9680589465626948
2.102023413470457,10.77907863265849,1.0044660067540072,0.09912090529041861,-1.2375845878546348,0.2507949521843843
-7.008040969526016,14.569500865342567,7.704407511713491,1.3090793921744641,-0.2659866602163845,4.575632784788948
-1.4084184661620922,17.75085631497483,1.9463010143983484,0.34381007537804753,0.6644099573884255,4.823060911409947
1.2540840550634123,10.440866877815068,4.316726364842196,0.6639330682528091,-1.672429662907434,0.8143297627182082
-0.1374747860709467,7.725972329214331,2.0718094585183335,0.3243416209945308,-0.07199540427300488,0.937717196250057
1.0435183145712152,8.844687235443814,3.9562218683925203,2.8562315366162334,3.641024517523906,3.916720651183995
0.662686901603808,6.7661152899313635,2.2757799866295687,3.8796073664439032,0.8907215070932797,-0.3005295212982615
7.391103192298321,19.61603420926174,13.080524223798134,0.685828853824437,1.3991941604782283,10.17827764131901
2.208214327066114,7.426077933726742,4.373813603740045,2.4605946446983946,-0.5177828198477497,-2.4528160684262152
5.747716267605909,19.991376706491423,4.922641244352393,-5.022402295573479,0.9771603544027767,-0.9951297550887581
-0.030183858338978485,12.742428467678321,7.309029154709956,6.574197812437999,0.3091879816599272,4.093310391990121
-2.634101648216928,9.18584677625582,6.749233054909123,8.2675659157939,-0.5962646474506554,1.889880333293636
-1.6142101773965627,12.394212728536274,2.984682905679782,0.14486629281415936,0.6114017822846562,-0.8736831680196211
-0.9437704087984518,9.70824133559865,1.9900130388042205,0.8493968436985884,1.6536892670372654,0.1630859783337097
0.7273294762447873,8.781320672119184,2.286133846609007,4.393055025180885,7.3718229949843455,2.0902125396836837
-0.14203212690484895,9.865547775519461,0.8932225945871202,-0.3644648491353957,0.2364929737458833,-0.9588523514205429
0.29967138155787443,5.765363971695229,4.24825747319164,1.1547977704795338,-0.06700185845198825,1.5557860189470911
1.7275498205308168,11.666681297540602,1.2181902876457178,1.3161668055943976,-0.9631293023716088,-0.6474342297692148
-5.5715297383140445,13.069488074160402,9.923327385445774,-2.8798642050413488,3.425233855615463,1.0760896286177182
-0.20869850827120326,7.835081060796914,0.38579945798669923,1.824473598180903,0.39422919895050323,-0.8923773492766958
